AVGGIFT,HV1_log,IC1_transformed,IC5_transformed,gender,TARGET_D
9.214285714,5.996452089,12.15568938,4.118385551,Female,11
8.266666667,6.748914038,15.97288437,4.190689992,Male,15
11,7.724888439,17.49150056,4.200973087,Female,15
9.166666667,6.091309882,13.6144764,4.117820873,Male,5
16,6.794586581,14.37586418,4.172065456,Female,5
20,6.802394763,17.59375798,4.359239273,Female,20
20.4,6.770789424,15.22334023,4.159136026,Female,25
13,6.799055862,17.83743658,4.193434708,Female,15
4.818181818,7.181591945,15.84953936,4.192399647,Female,3
7.909090909,5.480638923,13.22728763,4.116013125,Female,8
4.142857143,5.755742214,13.17740476,4.121328884,Female,4
5.8,6.980075941,18.61081805,4.225503257,Male,6
10,5.828945618,11.7679009,4.067950782,Male,20
10.22222222,6.586171655,15.43120882,4.168357016,Male,14
7.421052632,6.369900983,14.58607743,4.174935579,Female,5
25,8.118207049,19.87947379,4.230428903,Female,30
11.4,6.880384082,18.03338731,4.208208483,Female,25
10.375,7.229838778,19.19222629,4.212647293,Female,12
7.2,6.880384082,18.54545572,4.208808752,Male,8
7.6,6.304448802,16.0770147,4.1784337,Female,10
12.5,6.383506635,14.20347286,4.156652372,Female,5
21.66666667,7.077498054,16.29853151,4.142156382,Male,5
8.75,6.575075841,14.68909475,4.164813942,Female,5
15,5.739792912,13.63800982,4.116553274,Male,15
20,7.177782416,15.83178309,4.152321393,Male,25
4.142857143,6.856461985,14.62744719,4.224691171,Female,5
6.625,5.697093487,14.70953677,4.124726145,Male,4
13,6.165417854,13.4234493,4.12972081,Female,21
13.71428571,7.853216388,15.43120882,4.152918515,Male,25
10.30769231,6.383506635,13.82363633,4.122767293,Male,20
14.28571429,8.088254727,18.95628869,4.236060335,Male,10
5.4375,6.29156914,15.52397181,4.144381449,Female,11
10.3,5.743003188,11.48540986,4.083006001,Female,15
11.2,6.7310181,12.49486195,4.153838825,Male,10
20.875,7.240649694,18.07484437,4.270191898,Female,25
9.538461539,6.872128101,16.33210601,4.221693377,Female,10
4.266666667,6.775366091,18.66278814,4.211338717,Female,5
25,7.02464903,19.17994937,4.229350277,Female,25
12.75,7.303843225,16.4154717,4.208569035,Male,23
9.285714286,6.248042875,13.02564152,4.177203519,Male,23
13,7.095064377,19.00643609,4.211082454,Female,5
10.5,6.104793232,15.16571141,4.149890337,Female,20
6.916666667,6.727431725,14.60678968,4.144863208,Female,12
6.333333333,5.958424693,13.25210023,4.121878052,Female,8
16.66666667,6.008813185,12.00919675,4.088156701,Female,22
14.25,6.783325201,15.22334023,4.172323688,Male,19
17.88888889,7.079184395,17.03963674,4.234087847,Female,25
8,6.248042875,13.73140249,4.2077939,Female,10
4.206896552,6.701960366,16.11147243,4.205666594,Male,10
10.6,6.80682936,16.04241601,4.22684326,Male,20
4,7.416378479,14.75026207,4.210560766,Male,4
10.06666667,8.457018468,18.18450531,4.264639612,Female,16
5.090909091,6.811244379,18.29289879,4.181104444,Male,5
14.58823529,6.858565035,18.11611805,4.203717313,Male,16
5.285714286,6.142037406,14.77054601,4.15212577,Female,5
19.66666667,6.727431725,17.23824412,4.176000134,Female,23
13,5.998936562,14.87119175,4.138624552,Female,15
14.5,7.028201432,17.1776034,4.19385465,Male,20
5.666666667,6.285998095,16.48158747,4.220044628,Female,7
15,6.035481433,12.87057521,4.082070754,Male,15
19.16666667,5.645446898,13.47167456,4.111929158,Male,25
2.637931034,7.006695227,14.66859938,4.124649602,Female,3
8.416666667,6.874198495,16.74111725,4.129234706,Female,10
10.66666667,6.517671273,14.50267386,4.150350691,Female,4
12.83333333,6.833031733,17.16237877,4.203136047,Female,15
14.18181818,7.774855767,14.83108698,4.199143538,Female,15
14.8,6.423246964,17.08586353,4.177687308,Male,20
9,5.883322388,13.30147137,4.11586541,Female,10
7.6,6.539585956,13.25210023,4.181829135,Female,15
16.35294118,7.189167738,16.74111725,4.219997343,U,26
14,6.257667588,15.83178309,4.207317098,Female,20
8.777777778,6.748914038,15.97288437,4.190689992,Male,10
12.33333333,6.536691598,17.32844334,4.191948166,Female,15
8.352941177,6.646390515,10.16932056,4.135255226,Male,10
17,7.377758908,19.08117644,4.232662148,Female,25
14.33333333,7.244941546,13.93735133,4.134196379,Female,10
6.928571429,6.461468176,16.74111725,4.190053311,Female,5
16.78571429,6.748914038,15.97288437,4.190689992,Male,25
17,6.793466133,16.72512129,4.220428892,Male,30
5.071428571,6.70073111,15.79615685,4.205520229,Male,5
12.66666667,5.963579344,13.35050837,4.126171597,Female,20
8.166666667,6.047372179,13.49566852,4.150064732,Male,9
3.857142857,6.56667243,14.68909475,4.187639461,Male,4
22.5,7.674617497,15.70641868,4.185551352,Male,35
8.076923077,5.84932478,13.4234493,4.132411168,Female,20
5.5,6.492239835,14.99030523,4.137856245,Male,12
11.3125,6.56948142,16.39886315,4.160444319,Female,17
4.142857143,7.203405521,17.89384672,4.319268668,Female,4
4.416666667,6.423246964,16.0942611,4.147980499,Female,5
8.428571429,6.089044875,14.54448728,4.159355077,Female,11
10.68421053,7.438971592,16.31533521,4.25506602,Female,11
9.666666667,6.366470448,16.4154717,4.157240054,U,10
12.28571429,6.206575927,14.60678968,4.145239471,Male,30
6.153846154,8.149312844,17.10121922,4.207392918,Female,10
6.527777778,7.483244416,17.20797511,4.211980411,Female,12.5
5.8,6.898714534,18.3733833,4.205296457,Female,9
9.8,6.042632834,12.00919675,4.075802787,Female,26
4,5.831882477,12.09747523,4.106106001,Female,5
11.14285714,7.062191632,13.4476017,4.197962038,Female,15
10.71875,6.403574198,16.12864888,4.159355077,Male,11
12.82608696,7.872836175,18.63683835,4.192165448,Male,10
11.53846154,8.612503371,16.48158747,4.279490233,Male,35
6.363636364,7.129297549,16.57982202,4.166636725,Male,8
4.35,6.65415252,16.69304126,4.180519469,Female,5
14,7.656810091,18.47964229,4.18850359,Female,20
22.28571429,6.535241271,16.12864888,4.197325127,Female,30
9.25,6.212606096,14.54448728,4.136318976,Female,11
4.904761905,5.84932478,14.22523492,4.163040749,Female,7
5.666666667,7.069023427,18.68866788,4.216356206,Female,25
8.772727273,6.907755279,17.82328002,4.186777841,Female,12
7,7.232010332,17.19280214,4.241340864,Female,8
4.066666667,6.80461452,18.03338731,4.226220003,Female,4
9.166666667,6.411818268,13.66146857,4.152845557,Female,15
5.533333333,7.358830898,16.04241601,4.112874305,Female,8
21.74111111,5.978885765,11.32297195,4.022966535,Female,5
17.75,5.746203191,11.42092707,4.08516974,Female,16
7.166666667,6.64898455,15.56078545,4.154176114,Female,10
13.85714286,6.131226489,14.04937311,4.137649628,Female,20
8.75,7.880426344,20.20626773,4.229077359,Male,15
13.09090909,5.953243334,15.52397181,4.161183875,Female,21
7.636363636,6.673297968,16.4154717,4.173993488,Female,12
9.0625,5.942799375,13.63800982,4.097905852,Male,10
7.5,6.440946541,16.51445638,4.188727553,Male,10
16.75,6.054439346,14.68909475,4.174308367,Male,20
10,5.897153868,12.38366595,4.110549509,Male,25
10.42857143,6.605297921,15.50550297,4.208080505,Female,10
8,6.393590754,14.397144,4.153040012,Male,9
5.736842105,5.736572297,11.08836841,4.085979829,Female,5
12.4,6.80461452,17.19280214,4.188566344,Female,21
15,5.899897354,9.967267027,4.118963733,Female,15
4.5,6.541029999,10.95027519,4.161002258,U,6
8.909090909,6.476972363,11.45324919,4.122565038,Female,13
4.166666667,6.943122423,17.57921992,4.238304654,Male,5
10.33333333,6.940222469,18.30636062,4.237291984,Male,10
10.15384615,6.71417053,14.29015237,4.185624946,Female,10
6.085714286,6.862757913,13.30147137,4.168036374,Female,15
10.13333333,6.777646594,15.52397181,4.238002443,Female,16
5.466666667,6.499787041,13.75456821,4.156262911,Male,8
14,5.420534999,12.73870011,4.107095164,Female,50
9.1,7.334981879,19.89091914,4.228504455,Male,20
15,7.281385664,18.62383704,4.241622614,Male,21
18.46153846,6.820016365,17.55007401,4.159332038,Male,10
9.363636364,6.131226489,14.26857425,4.144576987,Female,5
11.42857143,6.942156706,14.81095815,4.180201765,Female,15
14,6.961296046,15.68835412,4.195763163,Female,20
6.428571429,6.892641641,18.36001674,4.25151594,Female,15
6.5,6.918695219,19.62433209,4.207301928,Male,15
15,6.214608098,14.22523492,4.157251778,Male,21
12.13333333,6.516193076,11.97950981,4.011060666,Female,19
8.714285714,6.792344427,17.66610304,4.166267899,Male,5
16.5,6.817830571,17.35830989,4.224619983,Male,30
15.1,6.735780014,14.62744719,4.186321733,Male,20
4.848484849,6.023447593,12.27063366,4.144954137,Female,5
19,7.77443551,17.9778225,4.280957726,Female,10
11.66666667,5.955837369,14.50267386,4.160055631,Male,13
5.375,7.119635638,17.9359297,4.208644002,Female,5
12.85714286,7.36264527,16.85227869,4.247454006,Female,10
5.625,7.136483209,13.91474578,4.218637597,Female,6
11.44444444,7.919356191,20.46905603,4.258272146,Male,15
4.25,6.996681488,16.465106,4.191293809,Male,5
6.888888889,6.54534966,16.29853151,4.190000222,Male,8
12.22222222,6.248042875,13.49566852,4.102710064,Female,10
5,6.538139824,14.31167001,4.17073429,Female,5
13,7.470793774,16.21401371,4.131385557,Female,10
7.083333333,6.783325201,16.62852505,4.219088196,Male,5
10.33333333,6.154858094,14.99030523,4.111453933,Female,15
8,7.464509835,16.993168,4.213360422,Female,5
10,5.857933154,15.00998552,4.147167237,Male,15
10.66666667,5.802118375,12.2420799,4.116602264,Male,11
20,7.183870715,16.85227869,4.263226968,Male,20
22.5,6.194405391,13.86932951,4.130146425,Female,25
6.142857143,6.858565035,16.9464542,4.18805434,Male,10
6.75,7.122059882,14.13781194,4.183536881,Male,5
10.16666667,5.932245187,14.13781194,4.137276838,Female,11
7.142857143,6.232448017,14.29015237,4.113126279,Male,10
25,7.651120176,15.93775998,4.119650875,Female,35
20,6.527957918,15.14640994,4.152942824,U,20
11.33333333,6.666956792,16.04241601,4.145239471,Male,10
14,7.233455419,15.33738126,4.231799888,Male,16
8.9,6.098074282,13.98235979,4.134111276,Female,10
6.5,7.691656823,19.8335624,4.245494817,Male,6
10.5,5.707110265,14.07157963,4.158360349,Female,10
9,6.678342115,17.66610304,4.237561833,Female,12
11.75,6.774223886,14.95079844,4.212096682,Male,20
8.928571429,7.767263997,19.85654416,4.231514957,Female,5
6.2,7.515344571,17.32844334,4.240418523,Female,9
14,6.137727054,12.57709679,4.094245053,Female,40
7.357142857,8.3532615,19.85654416,4.282026538,Female,10
23,7.374629015,19.25338182,4.247286917,Female,30
9.833333333,7.363913501,18.86790268,4.209286629,Male,15
20.18181818,6.661854741,17.94991499,4.19282344,Female,34
11.06666667,6.533788838,17.37320614,4.199078224,Male,18
11.4,7.322510434,15.79615685,4.214396605,Female,15
7.076923077,7.685243608,17.32844334,4.180701993,Male,13
3.15,5.416100402,12.94853219,4.08112884,Female,5
23.125,6.340359304,16.38222246,4.183639853,Female,25
11,7.779885115,14.4816825,4.174915399,Male,10
8.7,7.884576511,17.59375798,4.223657587,Female,15
7.333333333,6.563855527,13.66146857,4.160341555,Male,5
20,7.351799869,19.19222629,4.25337529,Female,25
9,6.941190055,12.54979372,4.129794296,Male,12
10.5,6.163314804,15.6702501,4.167230919,Female,15
4.833333333,7.002155954,16.49803755,4.167982848,Male,5
50,6.570882962,16.88378245,4.213101638,Female,25
14,6.282266747,15.00998552,4.156487301,Female,20
8.3,6.481577129,14.60678968,4.216398114,U,15
9.153846154,6.723832441,17.32844334,4.191459936,Male,15
4.692307692,6.706862337,16.80481043,4.213604269,Female,5
7.75,5.59471138,13.75456821,4.096251167,Male,9
13.10526316,6.033086222,10.91526858,4.091673281,Male,35
10,5.730099783,12.71202499,4.113728981,Male,10
16.4,6.304448802,15.50550297,4.153706059,Male,20
15.21428571,7.294377299,19.99334994,4.264068937,Male,21
8.6,7.608870629,19.91377111,4.26025828,Female,10
5.1,7.063903961,18.42666161,4.25667687,Male,11
25,7.240649694,20.6618657,4.253252044,Female,25
6.4,7.737180078,20.18406294,4.237458568,Female,13
10.125,6.536691598,16.62852505,4.168367689,Male,14
5.25,6.748914038,15.97288437,4.190689992,Female,5
7.625,6.109247583,13.59086772,4.108024339,Male,9
6.409090909,6.514712691,15.43120882,4.197076,Female,8
7.3,7.661997559,18.43993452,4.173769508,Male,20
4.75,6.533788838,14.58607743,4.160865862,Male,5
10.375,6.317164687,14.13781194,4.123511258,Male,20
9,7.109062136,15.5791307,4.208928415,Male,15
13,6.018593214,13.15233303,4.119299783,Male,12
11.14285714,6.369900983,14.83108698,4.18651352,Male,10
17.3125,5.843544417,11.58094252,4.109793752,Male,10
5.739130435,6.51174533,16.29853151,4.185505332,Female,13
17.4,5.955837369,13.49566852,4.141182543,Female,22
6.8,6.536691598,15.84953936,4.164196348,Female,9
10,6.315358002,13.63800982,4.144811218,Male,15
5.347826087,5.926926026,11.88964666,4.088887873,Male,12
11.42857143,6.776506992,16.75708401,4.236911878,Female,15
8.75,6.03787092,13.6144764,4.120080425,Female,20
15,7.650644551,16.0942611,4.194859582,Male,20
5.25,6.396929655,14.33312759,4.162582055,Male,6
8.785714286,6.588926478,16.1457906,4.197937291,Male,10
9.333333333,6.874198495,17.55007401,4.203017852,Female,12
25,5.976350909,12.87057521,4.099614272,Male,20
17.16666667,6.501289671,16.0770147,4.17492549,Female,20
10,5.823045895,14.29015237,4.15020158,Female,10
10.875,7.375255778,19.09357771,4.24390914,Female,10
6.666666667,6.453624999,15.35623337,4.162783652,Male,6
3.8125,6.159095388,13.56718319,4.114660857,Female,3
5,6.436150368,13.93735133,4.177559153,Male,3
8,6.774223886,10.77322752,4.11262183,Male,10
5.551724138,7.221105098,16.709096,4.242692964,Female,5
10,6.522092798,16.04241601,4.135550078,Male,5
89.44444444,7.800572655,20.17294248,4.302957886,Female,100
10.89473684,7.796057974,19.26556745,4.248889243,Male,12
7.923076923,6.579251212,17.34338899,4.189787619,Female,10
13.66666667,6.796823718,17.37320614,4.212820599,Female,12.5
10.83333333,6.388561406,14.87119175,4.123958603,Female,15
12.5,7.841885929,16.4154717,4.178922133,Male,17
6.555555556,6.152732695,14.22523492,4.160124316,Female,5
11.5,6.137727054,14.31167001,4.149378153,Male,20
5.952380952,7.689828669,19.39862546,4.210006992,Female,6
7.5,6.180016654,14.13781194,4.148195606,Male,5
20,6.748914038,15.81398899,4.092009902,Female,25
14,5.855071922,12.12664522,4.070114948,Male,20
7.272727273,6.823286122,18.30636062,4.196701271,Female,12
8.5,8.64453044,18.70158163,4.326407679,Male,15
7.9,7.595387279,18.80427206,4.22224405,Male,10
15.33333333,6.492239835,13.25210023,4.154752124,Male,10
20,6.478509642,13.20238937,4.274920118,Female,30
57.5,6.391917113,13.51958419,4.130833124,U,100
8.875,6.580639137,15.37504194,4.159608212,Female,20
3.166666667,6.052089169,12.38366595,4.137345958,Male,3
9.727272727,6.635946556,17.62276479,4.195308054,Female,15
7.5,7.38832786,17.00868465,4.177183729,Male,10
10.05555556,5.814130532,13.39921671,4.118819436,Female,15
10.31578947,6.980075941,16.49803755,4.179834838,Male,10
6.115384615,7.012115294,18.85521003,4.300430546,Male,6
11,6.131226489,13.73140249,4.120698305,Female,20
13.4,7.035268599,18.53232936,4.21933999,Male,17
8.80952381,6.406879986,16.04241601,4.168538325,Female,10
10.22222222,7.325807503,16.16289778,4.177569016,Male,12.5
10.81818182,6.677083461,15.76037768,4.23497296,Female,15
11.28,7.764720545,18.72735715,4.279311435,Female,11
10,6.605297921,16.28169473,4.202907424,Male,15
8.083333333,5.81711116,15.35623337,4.139115931,Female,10
8.666666667,6.063785209,13.4234493,4.149215298,Female,6
6.352941177,7.363279587,16.465106,4.163508794,Male,3
6.189189189,6.001414878,14.46063421,4.1662353,Female,6
11.7,6.169610732,15.5791307,4.161115801,Female,10
13.8,7.622174595,15.26153242,4.190327208,Male,20
11.1875,7.479299638,15.59743521,4.207005692,Female,20
8.470588235,7.507690078,14.72992576,4.066424471,Male,5
16.78571429,6.077642243,15.5791307,4.133314143,Male,23
8.3,6.775366091,15.9727901,4.187186787,Male,10
12.66666667,6.652863029,13.6144764,4.189698917,Female,20
4.428571429,6.146329258,13.25210023,4.145006066,Male,2
4.652173913,6.458338283,13.49566852,4.124695533,Female,7
15,5.940171253,11.85941988,4.10786703,Female,20
5.8,6.100318952,12.32738395,4.153681904,Male,6
18,7.175489714,15.52397181,4.243145251,Male,40
28.53846154,6.959398512,19.78744134,4.246014536,Male,53
15,6.949856455,18.71447803,4.239555558,Female,15
3.423076923,6.894670039,17.49150056,4.214772916,Female,4
9.888888889,8.468633001,18.49284143,4.2473966,U,11
7.8,6.633318433,18.04722683,4.20986626,Male,11
25.57142857,6.638567789,17.87977643,4.19458794,Male,30
5.307692308,6.622736324,16.16289778,4.17943763,Female,6
8.666666667,6.261491684,14.52360866,4.162335192,Female,10
20,5.973809612,15.08822614,4.153814697,U,20
7.714285714,5.84932478,13.82363633,4.146258582,Female,10
10,6.931471806,13.77766207,4.200868654,Male,12
8.133333333,6.697034248,17.65167977,4.207574675,Male,14
4.555555556,7.104144093,19.93657167,4.244248656,Female,5
9,5.828945618,12.79174751,4.13752549,Male,10
8,6.169610732,13.27682791,4.101869776,Female,11
5.285714286,7.715123604,17.57921992,4.226976346,Female,10
10,6.80461452,17.19280214,4.188566344,Female,15
9.428571429,6.018593214,13.12717347,4.120476852,Male,15
13.8,6.924612396,20.51221228,4.211958597,Male,50
7.5,6.931471806,16.39886315,4.185569755,Male,10
13.7,7.217443432,18.34663126,4.245574534,Female,20
10.20588235,6.803505258,15.83178309,4.209167354,Male,12
10,6.378426184,14.99030523,4.194570941,Male,14
9.517241379,7.717351272,16.34884404,4.215641288,Male,10
6.888888889,6.741700695,17.82328002,4.244812073,Female,9
21.34545455,5.631211782,11.61247655,4.074205479,Male,15
12.05555556,6.214608098,14.79077793,4.278500881,Female,20
4.625,6.851184927,15.18496677,4.207066523,Male,10
20,7.014814351,13.32603129,4.141543637,Female,20
25,6.996681488,15.61569918,4.18674142,Male,25
7.583333333,7.17395832,18.61081805,4.293517469,Male,10
9.45,7.303843225,18.12983553,4.191241297,Male,19
18.33333333,5.726847748,12.76527398,4.13945601,Female,25
8.714285714,7.735433352,16.709096,4.188189301,Female,10
16.42857143,7.333676396,19.20448787,4.236315938,Female,32
26.5,8.503702601,20.714798,4.299501843,Female,30
11,6.52649486,14.33312759,4.120175682,U,16
17.5,7.478169694,15.88493918,4.199290354,Female,10
