,client_id,Variation
1517,8671775,Control
1518,938268,Test
1519,3272906,Test
1520,8486603,Control
1521,4187527,Control
1522,8150031,Test
1523,356783,Control
1524,6796179,Control
1525,8876038,Test
1526,1341612,Test
1527,5156080,Test
1528,4135832,Test
1529,1636131,Control
1530,9618925,Control
1531,6399218,Test
1532,6199688,Control
1533,6462925,Test
1534,6340179,Control
1535,4649676,Test
1536,6343693,Control
1537,7538120,Control
1538,148037,Control
1539,50325,Test
1540,7852915,Control
1541,1941272,Test
1542,963164,Control
1543,3592062,Control
1544,7777790,Test
1545,7259206,Test
1546,6292773,Control
1547,6949668,Control
1548,108419,Test
1549,8866432,Test
1550,7430457,Test
1551,7059321,Control
1552,115839,Test
1553,6139333,Test
1554,5609004,Control
1555,4564948,Test
1556,4108261,Test
1557,4296623,Control
1558,2387182,Control
1559,3382714,Control
1560,4366790,Test
1561,6928355,Test
1562,5489642,Test
1563,5457087,Test
1564,5793876,Test
1565,9772972,Control
1566,4752282,Control
1567,5807085,Test
1568,2482224,Control
1569,8115079,Control
1570,3103157,Test
1571,1666696,Test
1572,6571686,Control
1573,4391047,Control
1574,2952896,Test
1575,4350833,Control
1576,8166616,Control
1577,4540109,Test
1578,5636190,Test
1579,3556889,Test
1580,7136865,Control
1581,3766006,Test
1582,2090574,Test
1583,3128635,Test
1584,6198147,Test
1585,9160341,Test
1586,9409908,Control
1587,5642208,Test
1588,8985316,Control
1589,5777036,Control
1590,3394078,Test
1591,5261313,Control
1592,8818002,Test
1593,5241981,Test
1594,6255565,Control
1595,7349912,Test
1596,1425912,Test
1597,6253802,Control
1598,3343218,Test
1599,5968033,Control
1600,8585073,Test
1601,144773,Control
1602,4726935,Test
1603,1770552,Control
1604,3407812,Test
1605,4852240,Control
1606,5625895,Control
1607,6581703,Control
1608,4862941,Test
1609,6576742,Test
1610,6808577,Test
1611,1216772,Test
1612,7044580,Control
1613,7301619,Test
1614,8002672,Control
1615,6255724,Test
1616,4646433,Control
1617,9816717,Control
1618,2478628,Test
1619,1605677,Test
1620,5598911,Control
1621,9938104,Test
1622,8498591,Control
1623,7385999,Control
1624,5757723,Control
1625,4992306,Control
1626,1181777,Control
1627,204361,Control
1628,4972552,Control
1629,5021259,Control
1630,3089372,Test
1631,2411318,Control
1632,267299,Control
1633,3756516,Test
1634,3177299,Test
1635,1667795,Control
1636,2626569,Test
1637,4077197,Test
1638,7691865,Test
1639,1830511,Control
1640,4916553,Test
1641,7511654,Control
1642,4834299,Test
1643,1462470,Test
1644,9424502,Control
1645,1194408,Control
1646,3192339,Test
1647,3710720,Control
1648,5588167,Test
1649,612481,Control
1650,1316402,Test
1651,428188,Control
1652,1912082,Test
1653,4070915,Test
1654,5469096,Control
1655,5037795,Control
1656,8548477,Test
1657,1759261,Control
1658,640995,Test
1659,673672,Control
1660,9575330,Test
1661,5004515,Test
1662,3698628,Control
1663,9787741,Control
1664,1300224,Test
1665,6765138,Test
1666,6217298,Test
1667,1032721,Control
1668,4453547,Control
1669,1423754,Test
1670,7013769,Control
1671,1707115,Test
1672,86616,Control
1673,8514305,Control
1674,3077416,Control
1675,8140196,Test
1676,7803457,Control
1677,4803107,Test
1678,9041483,Control
1679,4373203,Control
1680,7470426,Control
1681,1051377,Control
1682,9198825,Control
1683,9709954,Control
1684,4623321,Test
1685,6126502,Control
1686,3064729,Test
1687,5838845,Test
1688,6340382,Test
1689,2521236,Test
1690,714189,Test
1691,8296896,Test
1692,7054527,Control
1693,5742957,Test
1694,8767041,Control
1695,1456682,Test
1696,9087617,Test
1697,9670804,Test
1698,3034096,Test
1699,1715882,Test
1700,3766933,Control
1701,6365047,Test
1702,7983890,Test
1703,2785646,Test
1704,3530964,Test
1705,7582587,Control
1706,822741,Control
1707,4071532,Test
1708,6643288,Test
1709,9513978,Test
1710,7408332,Test
1711,8430663,Test
1712,7991318,Control
1713,5316428,Control
1714,9100219,Control
1715,4674528,Control
1716,228868,Test
1717,3927920,Control
1718,8635406,Control
1719,7226525,Test
1720,4777945,Control
1721,5366824,Test
1722,7451853,Control
1723,7182819,Control
1724,3313315,Test
1725,151897,Test
1726,3385688,Control
1727,3121872,Test
1728,6158691,Test
1729,8241833,Test
1730,356363,Control
1731,4337771,Test
1732,9723734,Test
1733,3640838,Control
1734,2048347,Test
1735,882187,Control
1736,9031350,Control
1737,9481495,Control
1738,6060172,Test
1739,626263,Test
1740,4652540,Test
1741,5844424,Control
1742,6906248,Test
1743,17170,Test
1744,3818866,Test
1745,9907037,Control
1746,2794902,Control
1747,556488,Test
1748,8959138,Test
1749,9244149,Control
1750,8881398,Control
1751,2009543,Test
1752,8622758,Test
1753,8537506,Test
1754,2545621,Control
1755,8170103,Test
1756,4275169,Test
1757,607427,Control
1758,2700187,Control
1759,1810029,Control
1760,1607366,Test
1761,6226635,Control
1762,9750214,Control
1763,1459001,Control
1764,4045514,Test
1765,7344392,Test
1766,1311966,Test
1767,2477549,Control
1768,7512804,Control
1769,2979920,Test
1770,3831166,Control
1771,8586276,Control
1772,1204758,Test
1773,1187904,Test
1774,4028430,Control
1775,5830053,Test
1776,9010076,Control
1777,4715889,Test
1778,6444330,Control
1779,3788589,Control
1780,151250,Test
1781,2466669,Control
1782,3250807,Control
1783,2549128,Control
1784,8431740,Test
1785,6873514,Test
1786,5862154,Test
1787,3562647,Test
1788,7399603,Test
1789,7226122,Test
1790,5177112,Test
1791,6028020,Control
1792,1986539,Control
1793,7428656,Test
1794,5865838,Control
1795,7053382,Test
1796,3810215,Test
1797,8621093,Test
1798,458225,Test
1799,8528827,Test
1800,8875616,Control
1801,242922,Control
1802,9362131,Test
1803,716476,Test
1804,7590603,Control
1805,2287580,Control
1806,3923067,Control
1807,5412643,Control
1808,6822246,Control
1809,6912802,Test
1810,4370671,Test
1811,4514170,Test
1812,7686541,Control
1813,1892368,Control
1814,6149800,Control
1815,9518630,Test
1816,7642645,Test
1817,6983917,Control
1818,1726128,Test
1819,4411115,Test
1820,9996404,Control
1821,4319645,Test
1822,2551688,Test
1823,480944,Control
1824,8950912,Test
1825,4701960,Control
1826,3154922,Control
1827,9434878,Test
1828,3835844,Test
1829,6255392,Test
1830,819286,Test
1831,2406154,Test
1832,3173824,Control
1833,1176152,Control
1834,7277156,Control
1835,5025952,Test
1836,1675926,Control
1837,591482,Control
1838,7913751,Test
1839,5341221,Control
1840,657899,Test
1841,3069127,Control
1842,4682874,Test
1843,9002320,Control
1844,7208080,Test
1845,6090669,Test
1846,3387213,Control
1847,443921,Test
1848,6630494,Control
1849,1287625,Test
1850,5570866,Control
1851,4582892,Control
1852,1790963,Test
1853,8876250,Control
1854,6229944,Test
1855,6075274,Test
1856,861868,Control
1857,36432,Test
1858,3185304,Test
1859,6574408,Test
1860,7816330,Test
1861,301637,Test
1862,7749080,Test
1863,7139320,Test
1864,4701250,Control
1865,7055327,Test
1866,5040886,Test
1867,9937975,Control
1868,8055629,Control
1869,218903,Control
1870,2952186,Control
1871,7751717,Test
1872,1067325,Test
1873,1222857,Test
1874,3720127,Control
1875,1120859,Test
1876,2195967,Control
1877,4553704,Test
1878,1346930,Control
1879,4244465,Control
1880,5468324,Test
1881,1213731,Control
1882,761733,Control
1883,2914362,Test
1884,7783740,Control
1885,8087904,Control
1886,8752019,Test
1887,9645276,Test
1888,9710210,Test
1889,6770720,Control
1890,3362285,Control
1891,9171889,Test
1892,1787893,Control
1893,4045580,Test
1894,3518821,Test
1895,1161189,Test
1896,4787429,Test
1897,6499575,Control
1898,8605475,Control
1899,8482912,Control
1900,165765,Test
1901,5966661,Test
1902,7401406,Test
1903,1694251,Test
1904,7305468,Test
1905,3357999,Control
1906,2689307,Test
1907,9771204,Control
1908,5043454,Test
1909,623101,Control
1910,1430839,Control
1911,9928657,Control
1912,4351236,Test
1913,7732650,Control
1914,2580200,Control
1915,1896723,Test
1916,1325390,Test
1917,6642557,Test
1918,9045790,Control
1919,5326567,Test
1920,5294828,Test
1921,1020828,Test
1922,4579064,Test
1923,4765130,Test
1924,9506769,Test
1925,4832456,Test
1926,6885985,Control
1927,7926426,Control
1928,5890995,Control
1929,9945726,Test
1930,7266777,Control
1931,460505,Control
1932,6796201,Control
1933,1996689,Control
1934,5008443,Test
1935,5424144,Test
1936,8718073,Test
1937,5554678,Control
1938,4438069,Control
1939,3500934,Control
1940,5827480,Test
1941,2365141,Control
1942,6590646,Test
1943,435886,Test
1944,6862397,Control
1945,8942980,Control
1946,5114108,Control
1947,351093,Control
1948,126171,Control
1949,4918622,Test
1950,1631726,Test
1951,2791866,Control
1952,5758766,Test
1953,1453972,Test
1954,2255988,Test
1955,6888356,Control
1956,3704365,Test
1957,4924821,Test
1958,8635284,Test
1959,1356002,Control
1960,3806065,Control
1961,5007915,Control
1962,8755557,Test
1963,5194608,Control
1964,3466478,Control
1965,4561584,Control
1966,9577370,Control
1967,9478703,Test
1968,1410425,Control
1969,4514549,Test
1970,5749929,Control
1971,4702480,Control
1972,5411447,Test
1973,364039,Control
1974,9236931,Test
1975,2292643,Test
1976,9262125,Test
1977,179358,Test
1978,7559997,Test
1979,3830629,Control
1980,6374491,Test
1981,5925148,Test
1982,5971471,Control
1983,2466307,Control
1984,4570044,Test
1985,308060,Test
1986,3399237,Control
1987,5977906,Control
1988,918500,Control
1989,3412931,Test
1990,3647,Control
1991,2058971,Control
1992,619342,Control
1993,5430280,Control
1994,1225544,Control
1995,9403797,Control
1996,4481852,Test
1997,4282258,Control
1998,2559643,Control
1999,9375060,Test
2000,1332220,Control
2001,6768889,Control
2002,9381192,Test
2003,2747302,Control
2004,5204398,Control
2005,7114961,Test
2006,6351585,Control
2007,6758838,Test
2008,4787356,Test
2009,2142735,Test
2010,5105149,Control
2011,344514,Test
2012,5414090,Test
2013,2527557,Test
2014,5852774,Test
2015,1677568,Test
2016,6591498,Test
2017,4439782,Test
2018,5234643,Test
2019,303551,Test
2020,3788267,Test
2021,1279440,Control
2022,4866771,Test
2023,1512189,Test
2024,8593429,Test
2025,5742686,Control
2026,3798807,Control
2027,2335870,Test
2028,2689442,Control
2029,847857,Control
2030,2978756,Test
2031,637311,Test
2032,6382317,Control
2033,8794498,Test
2034,3174093,Test
2035,1676334,Test
2036,3710401,Test
2037,9237579,Test
2038,1609177,Test
2039,6292241,Test
2040,9206406,Test
2041,6807117,Test
2042,7825997,Control
2043,5092873,Test
2044,9245893,Control
2045,1499432,Test
2046,5612493,Control
2047,1650908,Control
2048,6615461,Control
2049,5342626,Test
2050,5487813,Test
2051,9331765,Control
2052,1140645,Test
2053,9568221,Control
2054,492655,Control
2055,9386056,Test
2056,694766,Control
2057,6873920,Test
2058,29595,Control
2059,8596397,Test
2060,3530321,Test
2061,7914595,Test
2062,6739923,Control
2063,2695688,Control
2064,517259,Control
2065,6706745,Test
2066,1058810,Test
2067,4275135,Control
2068,7606773,Test
2069,4723532,Control
2070,8258757,Test
2071,4829849,Control
2072,8815733,Test
2073,1901368,Control
2074,9345807,Test
2075,5433338,Control
2076,8627270,Test
2077,9866491,Test
2078,2652105,Control
2079,2802304,Test
2080,235342,Test
2081,6840926,Test
2082,1260052,Control
2083,5528233,Test
2084,5136874,Test
2085,4494333,Test
2086,5777346,Control
2087,5138453,Test
2088,7366477,Control
2089,9726561,Test
2090,3367240,Test
2091,848688,Test
2092,8165838,Test
2093,9626258,Test
2094,2854270,Test
2095,9189058,Control
2096,1550778,Test
2097,3016688,Test
2098,5291697,Test
2099,3307085,Test
2100,3233686,Control
2101,6125341,Control
2102,4757519,Test
2103,4991005,Test
2104,6213231,Control
2105,8486666,Control
2106,2629116,Control
2107,6435836,Control
2108,754331,Test
2109,6544888,Control
2110,3688173,Test
2111,4190539,Control
2112,9849562,Test
2113,3246449,Test
2114,3750841,Control
2115,5501459,Test
2116,3950663,Control
2117,2387654,Test
2118,3505821,Test
2119,3700826,Control
2120,6029258,Control
2121,740601,Test
2122,2020501,Control
2123,8677760,Test
2124,2637815,Test
2125,4589552,Control
2126,1919322,Test
2127,6986441,Test
2128,598498,Test
2129,3907538,Test
2130,9061056,Control
2131,4244422,Test
2132,8160451,Control
2133,3935774,Test
2134,2436537,Test
2135,9885646,Test
2136,3990290,Test
2137,2905387,Test
2138,3751050,Control
2139,7368906,Test
2140,4569203,Control
2141,6777869,Control
2142,3035258,Test
2143,8889840,Control
2144,3257971,Test
2145,7639568,Test
2146,3831678,Control
2147,7560060,Test
2148,5408776,Test
2149,529230,Test
2150,2820987,Control
2151,3885331,Control
2152,2983616,Test
2153,4925950,Test
2154,8362346,Test
2155,3741674,Test
2156,2253226,Test
2157,2493350,Control
2158,7463154,Control
2159,5470155,Test
2160,7820539,Test
2161,8370440,Test
2162,1239722,Control
2163,7122374,Control
2164,5149271,Control
2165,2111947,Test
2166,5145224,Control
2167,6727416,Control
2168,5800745,Control
2169,1939550,Control
2170,3307527,Control
2171,1545935,Test
2172,4476742,Control
2173,888529,Control
2174,4230817,Control
2175,1352216,Control
2176,8442245,Control
2177,8462687,Test
2178,8040332,Control
2179,43766,Control
2180,460912,Control
2181,7709844,Test
2182,1484467,Control
2183,8290239,Control
2184,8402909,Control
2185,1731140,Control
2186,9906255,Test
2187,6646483,Test
2188,618446,Test
2189,6189129,Test
2190,4054538,Control
2191,1146114,Control
2192,7080124,Control
2193,6155209,Test
2194,9004289,Control
2195,8159840,Control
2196,6246012,Test
2197,9890510,Test
2198,1672032,Control
2199,197374,Test
2200,7928596,Control
2201,6000156,Control
2202,9970264,Control
2203,2934958,Test
2204,7207966,Test
2205,4647580,Control
2206,7167518,Control
2207,168940,Control
2208,7390660,Control
2209,1119039,Test
2210,246922,Test
2211,4318210,Test
2212,2403493,Control
2213,1633376,Control
2214,136986,Control
2215,5316693,Test
2216,8829649,Control
2217,3398321,Control
2218,7091719,Test
2219,7132575,Test
2220,1949391,Test
2221,4519913,Control
2222,2549650,Test
2223,6609008,Test
2224,4063405,Control
2225,6232074,Control
2226,9937269,Control
2227,6047255,Control
2228,7337867,Control
2229,1113765,Control
2230,1361156,Control
2231,3673027,Test
2232,25766,Control
2233,193305,Test
2234,7054514,Test
2235,6707552,Control
2236,9597768,Test
2237,9132044,Test
2238,7484370,Control
2239,9237119,Test
2240,2337117,Test
2241,8603917,Test
2242,3812799,Test
2243,3641080,Test
2244,7539703,Control
2245,1285998,Test
2246,1664346,Test
2247,2888690,Control
2248,9080796,Test
2249,7910879,Test
2250,1965939,Test
2251,2189824,Test
2252,2191853,Test
2253,468552,Control
2254,6516253,Control
2255,2346970,Control
2256,9484395,Test
2257,4218473,Test
2258,8365988,Test
2259,9262676,Test
2260,892794,Control
2261,9118111,Control
2262,3701316,Control
2263,2282258,Test
2264,451019,Control
2265,1557790,Control
2266,8332895,Test
2267,465367,Control
2268,2129448,Control
2269,7146837,Test
2270,208722,Control
2271,5700388,Control
2272,8315431,Control
2273,1649221,Control
2274,5968386,Test
2275,3519727,Test
2276,6413727,Test
2277,2120119,Control
2278,6104189,Test
2279,1894800,Test
2280,5194510,Control
2281,3334550,Control
2282,4916223,Control
2283,4360034,Test
2284,6888629,Control
2285,861392,Control
2286,9586139,Test
2287,861316,Test
2288,1113707,Control
2289,3141257,Control
2290,8525803,Control
2291,6037374,Test
2292,6949770,Control
2293,7831354,Test
2294,347861,Test
2295,5662516,Test
2296,9053216,Test
2297,128983,Control
2298,6227816,Control
2299,3866893,Test
2300,9438773,Test
2301,2504179,Control
2302,4173645,Test
2303,376793,Test
2304,4740322,Control
2305,4834935,Test
2306,8492567,Test
2307,5302222,Test
2308,9337989,Test
2309,3662912,Control
2310,669111,Control
2311,3307754,Control
2312,9869697,Test
2313,9342924,Control
2314,8152115,Control
2315,3881207,Test
2316,5979866,Test
2317,9999832,Test
2318,8427304,Test
2319,4823816,Test
2320,9103512,Control
2321,6058024,Control
2322,8673902,Control
2323,3030826,Test
2324,1728834,Test
2325,6224380,Control
2326,5742352,Control
2327,6156362,Control
2328,1151722,Test
2329,1608769,Test
2330,3405360,Test
2331,9406349,Control
2332,2367390,Test
2333,1430624,Test
2334,6701737,Control
2335,3879152,Test
2336,6814823,Test
2337,8530901,Control
2338,3875578,Test
2339,3062036,Test
2340,8865699,Control
2341,945455,Test
2342,5548724,Control
2343,9110158,Test
2344,2813653,Control
2345,3527712,Test
2346,5638347,Control
2347,1703474,Test
2348,172858,Test
2349,6249518,Test
2350,1781226,Control
2351,6600012,Test
2352,9086639,Test
2353,4857475,Test
2354,7750591,Test
2355,35181,Test
2356,3879712,Test
2357,1581569,Test
2358,1221967,Control
2359,553313,Test
2360,9506863,Test
2361,3350550,Test
2362,1746534,Test
2363,5755171,Test
2364,7763229,Test
2365,4243629,Test
2366,9575481,Control
2367,94552,Test
2368,1169747,Test
2369,4934661,Test
2370,7663095,Control
2371,8553099,Control
2372,7968992,Control
2373,157852,Control
2374,27021,Control
2375,3443827,Control
2376,5763299,Control
2377,9289178,Control
2378,6997825,Control
2379,1894060,Test
2380,7646044,Test
2381,3202302,Test
2382,3504237,Test
2383,4941347,Test
2384,7019864,Control
2385,6433377,Control
2386,3608206,Control
2387,1633550,Test
2388,9902427,Test
2389,2395006,Control
2390,5938067,Test
2391,4945619,Test
2392,8331742,Control
2393,2395779,Control
2394,518097,Control
